name,confirmed,suspected,discharged,deceased,updatedAtDate
甘南,8.0,0.0,8.0,0.0,2020-03-04
白银,4.0,0.0,4.0,0.0,2020-03-04
陇南,4.0,0.0,4.0,0.0,2020-03-04
庆阳,3.0,0.0,3.0,0.0,2020-03-04
临夏,3.0,0.0,3.0,0.0,2020-03-04
张掖,2.0,0.0,2.0,0.0,2020-03-04
金昌,1.0,0.0,1.0,0.0,2020-03-04
金昌,1.0,0.0,1.0,0.0,2020-03-03
张掖,2.0,0.0,2.0,0.0,2020-03-03
临夏,3.0,0.0,3.0,0.0,2020-03-03
庆阳,3.0,0.0,3.0,0.0,2020-03-03
陇南,4.0,0.0,4.0,0.0,2020-03-03
白银,4.0,0.0,4.0,0.0,2020-03-03
甘南,8.0,0.0,8.0,0.0,2020-03-03
天水,12.0,0.0,12.0,0.0,2020-03-03
定西,9.0,0.0,8.0,0.0,2020-03-03
平凉,9.0,0.0,8.0,0.0,2020-03-03
兰州,36.0,0.0,33.0,2.0,2020-03-03
天水,12.0,0.0,12.0,0.0,2020-03-02
金昌,1.0,0.0,1.0,0.0,2020-03-02
张掖,2.0,0.0,2.0,0.0,2020-03-02
临夏,3.0,0.0,3.0,0.0,2020-03-02
陇南,4.0,0.0,4.0,0.0,2020-03-02
白银,4.0,0.0,4.0,0.0,2020-03-02
甘南,8.0,0.0,8.0,0.0,2020-03-02
庆阳,3.0,0.0,2.0,0.0,2020-03-02
定西,9.0,0.0,8.0,0.0,2020-03-02
平凉,9.0,0.0,8.0,0.0,2020-03-02
兰州,36.0,0.0,33.0,2.0,2020-03-02
白银,4.0,0.0,4.0,0.0,2020-03-01
待明确地区,0.0,0.0,2.0,0.0,2020-03-01
金昌,1.0,0.0,1.0,0.0,2020-03-01
张掖,2.0,0.0,2.0,0.0,2020-03-01
临夏,3.0,0.0,3.0,0.0,2020-03-01
陇南,4.0,0.0,4.0,0.0,2020-03-01
庆阳,3.0,0.0,2.0,0.0,2020-03-01
甘南,8.0,0.0,8.0,0.0,2020-03-01
定西,9.0,0.0,8.0,0.0,2020-03-01
兰州,36.0,0.0,32.0,2.0,2020-03-01
平凉,9.0,0.0,6.0,0.0,2020-03-01
天水,12.0,0.0,12.0,0.0,2020-03-01
甘南,8.0,0.0,8.0,0.0,2020-02-28
待明确地区,0.0,0.0,1.0,0.0,2020-02-28
金昌,1.0,0.0,1.0,0.0,2020-02-28
张掖,2.0,0.0,2.0,0.0,2020-02-28
临夏,3.0,0.0,3.0,0.0,2020-02-28
陇南,4.0,0.0,4.0,0.0,2020-02-28
平凉,9.0,0.0,6.0,0.0,2020-02-28
天水,12.0,0.0,12.0,0.0,2020-02-28
庆阳,3.0,0.0,2.0,0.0,2020-02-28
白银,4.0,0.0,3.0,0.0,2020-02-28
定西,9.0,0.0,8.0,0.0,2020-02-28
兰州,36.0,0.0,32.0,2.0,2020-02-28
兰州,36.0,0.0,31.0,2.0,2020-02-26
平凉,9.0,0.0,6.0,0.0,2020-02-26
定西,9.0,0.0,8.0,0.0,2020-02-26
白银,4.0,0.0,3.0,0.0,2020-02-26
庆阳,3.0,0.0,2.0,0.0,2020-02-26
天水,12.0,0.0,12.0,0.0,2020-02-26
甘南,8.0,0.0,8.0,0.0,2020-02-26
陇南,4.0,0.0,4.0,0.0,2020-02-26
临夏,3.0,0.0,3.0,0.0,2020-02-26
张掖,2.0,0.0,2.0,0.0,2020-02-26
金昌,1.0,0.0,1.0,0.0,2020-02-26
待明确地区,0.0,0.0,1.0,0.0,2020-02-26
天水,12.0,0.0,12.0,0.0,2020-02-24
张掖,2.0,0.0,2.0,0.0,2020-02-24
临夏,3.0,0.0,3.0,0.0,2020-02-24
陇南,4.0,0.0,4.0,0.0,2020-02-24
甘南,8.0,0.0,8.0,0.0,2020-02-24
定西,9.0,0.0,8.0,0.0,2020-02-24
庆阳,3.0,0.0,2.0,0.0,2020-02-24
白银,4.0,0.0,3.0,0.0,2020-02-24
平凉,9.0,0.0,6.0,0.0,2020-02-24
兰州,36.0,0.0,31.0,2.0,2020-02-24
金昌,1.0,0.0,1.0,0.0,2020-02-24
天水,12.0,0.0,12.0,0.0,2020-02-23
金昌,1.0,0.0,1.0,0.0,2020-02-23
张掖,2.0,0.0,2.0,0.0,2020-02-23
临夏,3.0,0.0,3.0,0.0,2020-02-23
陇南,4.0,0.0,4.0,0.0,2020-02-23
兰州,36.0,0.0,31.0,2.0,2020-02-23
庆阳,3.0,0.0,2.0,0.0,2020-02-23
定西,9.0,0.0,8.0,0.0,2020-02-23
甘南,8.0,0.0,6.0,0.0,2020-02-23
平凉,9.0,0.0,6.0,0.0,2020-02-23
白银,4.0,0.0,3.0,0.0,2020-02-23
天水,12.0,0.0,12.0,0.0,2020-02-21
平凉,9.0,0.0,6.0,0.0,2020-02-21
甘南,8.0,0.0,6.0,0.0,2020-02-21
定西,9.0,0.0,8.0,0.0,2020-02-21
白银,4.0,0.0,3.0,0.0,2020-02-21
庆阳,3.0,0.0,2.0,0.0,2020-02-21
待明确地区,0.0,0.0,2.0,0.0,2020-02-21
陇南,4.0,0.0,4.0,0.0,2020-02-21
临夏,3.0,0.0,3.0,0.0,2020-02-21
张掖,2.0,0.0,2.0,0.0,2020-02-21
金昌,1.0,0.0,1.0,0.0,2020-02-21
兰州,36.0,0.0,27.0,2.0,2020-02-21
甘南,8.0,0.0,4.0,0.0,2020-02-20
白银,4.0,0.0,2.0,0.0,2020-02-20
庆阳,3.0,0.0,2.0,0.0,2020-02-20
平凉,9.0,0.0,4.0,0.0,2020-02-20
兰州,36.0,0.0,24.0,2.0,2020-02-20
定西,9.0,0.0,8.0,0.0,2020-02-20
天水,12.0,0.0,12.0,0.0,2020-02-20
陇南,4.0,0.0,4.0,0.0,2020-02-20
临夏,3.0,0.0,3.0,0.0,2020-02-20
张掖,2.0,0.0,2.0,0.0,2020-02-20
金昌,1.0,0.0,1.0,0.0,2020-02-20
待明确地区,0.0,0.0,5.0,0.0,2020-02-20
兰州,36.0,0.0,23.0,2.0,2020-02-19
定西,9.0,0.0,8.0,0.0,2020-02-19
平凉,9.0,0.0,3.0,0.0,2020-02-19
甘南,8.0,0.0,4.0,0.0,2020-02-19
白银,4.0,0.0,1.0,0.0,2020-02-19
庆阳,3.0,0.0,2.0,0.0,2020-02-19
天水,12.0,0.0,12.0,0.0,2020-02-19
陇南,4.0,0.0,4.0,0.0,2020-02-19
临夏,3.0,0.0,3.0,0.0,2020-02-19
张掖,2.0,0.0,2.0,0.0,2020-02-19
金昌,1.0,0.0,1.0,0.0,2020-02-19
未明确地区,0.0,0.0,2.0,0.0,2020-02-19
庆阳,3.0,0.0,2.0,0.0,2020-02-18
待明确地区,0.0,0.0,1.0,0.0,2020-02-18
金昌,1.0,0.0,1.0,0.0,2020-02-18
张掖,2.0,0.0,2.0,0.0,2020-02-18
临夏,3.0,0.0,3.0,0.0,2020-02-18
陇南,4.0,0.0,4.0,0.0,2020-02-18
甘南,8.0,0.0,4.0,0.0,2020-02-18
定西,9.0,0.0,8.0,0.0,2020-02-18
天水,12.0,0.0,11.0,0.0,2020-02-18
白银,4.0,0.0,1.0,0.0,2020-02-18
平凉,9.0,0.0,3.0,0.0,2020-02-18
兰州,36.0,0.0,22.0,2.0,2020-02-18
陇南,4.0,0.0,3.0,0.0,2020-02-17
金昌,1.0,0.0,1.0,0.0,2020-02-17
张掖,2.0,0.0,2.0,0.0,2020-02-17
临夏,3.0,0.0,3.0,0.0,2020-02-17
庆阳,3.0,0.0,2.0,0.0,2020-02-17
待明确地区,0.0,0.0,2.0,0.0,2020-02-17
定西,9.0,0.0,8.0,0.0,2020-02-17
白银,4.0,0.0,1.0,0.0,2020-02-17
甘南,8.0,0.0,4.0,0.0,2020-02-17
平凉,9.0,0.0,1.0,0.0,2020-02-17
兰州,36.0,0.0,20.0,2.0,2020-02-17
天水,12.0,0.0,11.0,0.0,2020-02-17
甘南,8.0,0.0,4.0,0.0,2020-02-16
兰州,35.0,0.0,20.0,2.0,2020-02-16
平凉,9.0,0.0,1.0,0.0,2020-02-16
天水,12.0,0.0,9.0,0.0,2020-02-16
白银,4.0,0.0,1.0,0.0,2020-02-16
定西,9.0,0.0,8.0,0.0,2020-02-16
陇南,4.0,0.0,3.0,0.0,2020-02-16
庆阳,3.0,0.0,2.0,0.0,2020-02-16
临夏,3.0,0.0,3.0,0.0,2020-02-16
张掖,2.0,0.0,2.0,0.0,2020-02-16
金昌,1.0,0.0,1.0,0.0,2020-02-16
金昌,1.0,0.0,1.0,0.0,2020-02-15
张掖,2.0,0.0,2.0,0.0,2020-02-15
临夏,3.0,0.0,3.0,0.0,2020-02-15
庆阳,3.0,0.0,2.0,0.0,2020-02-15
陇南,4.0,0.0,3.0,0.0,2020-02-15
定西,9.0,0.0,8.0,0.0,2020-02-15
白银,4.0,0.0,1.0,0.0,2020-02-15
天水,12.0,0.0,9.0,0.0,2020-02-15
甘南,8.0,0.0,2.0,0.0,2020-02-15
平凉,9.0,0.0,1.0,0.0,2020-02-15
兰州,35.0,0.0,17.0,2.0,2020-02-15
待明确地区,0.0,0.0,6.0,0.0,2020-02-15
陇南,4.0,0.0,1.0,0.0,2020-02-13
待明确地区,0.0,0.0,6.0,0.0,2020-02-13
金昌,1.0,0.0,1.0,0.0,2020-02-13
张掖,2.0,0.0,2.0,0.0,2020-02-13
临夏,3.0,0.0,3.0,0.0,2020-02-13
庆阳,3.0,0.0,1.0,0.0,2020-02-13
兰州,35.0,0.0,14.0,2.0,2020-02-13
白银,4.0,0.0,0.0,0.0,2020-02-13
定西,9.0,0.0,3.0,0.0,2020-02-13
天水,12.0,0.0,6.0,0.0,2020-02-13
甘南,8.0,0.0,1.0,0.0,2020-02-13
平凉,9.0,0.0,1.0,0.0,2020-02-13
天水,12.0,0.0,6.0,0.0,2020-02-12
兰州,35.0,0.0,14.0,2.0,2020-02-12
陇南,4.0,0.0,0.0,0.0,2020-02-12
定西,8.0,0.0,2.0,0.0,2020-02-12
平凉,8.0,0.0,1.0,0.0,2020-02-12
甘南,6.0,0.0,1.0,0.0,2020-02-12
白银,4.0,0.0,0.0,0.0,2020-02-12
临夏,3.0,0.0,2.0,0.0,2020-02-12
庆阳,3.0,0.0,1.0,0.0,2020-02-12
张掖,2.0,0.0,1.0,0.0,2020-02-12
金昌,1.0,0.0,1.0,0.0,2020-02-12
待明确地区,0.0,0.0,6.0,0.0,2020-02-12
待明确地区,0.0,0.0,6.0,0.0,2020-02-11
金昌,1.0,0.0,1.0,0.0,2020-02-11
庆阳,3.0,0.0,0.0,0.0,2020-02-11
临夏,3.0,0.0,2.0,0.0,2020-02-11
陇南,4.0,0.0,0.0,0.0,2020-02-11
白银,4.0,0.0,0.0,0.0,2020-02-11
甘南,6.0,0.0,1.0,0.0,2020-02-11
平凉,8.0,0.0,0.0,0.0,2020-02-11
