name,confirmed,suspected,discharged,deceased,updatedAtDate
赣州,76.0,0.0,57.0,1.0,2020-02-26
南昌,229.0,0.0,184.0,0.0,2020-02-25
上饶,123.0,0.0,97.0,0.0,2020-02-25
宜春,106.0,0.0,84.0,0.0,2020-02-25
赣州,76.0,0.0,53.0,1.0,2020-02-25
新余,130.0,0.0,109.0,0.0,2020-02-25
抚州,72.0,0.0,52.0,0.0,2020-02-25
萍乡,33.0,0.0,16.0,0.0,2020-02-25
吉安,22.0,0.0,12.0,0.0,2020-02-25
鹰潭,18.0,0.0,11.0,0.0,2020-02-25
景德镇,6.0,0.0,3.0,0.0,2020-02-25
赣江新区,1.0,0.0,0.0,0.0,2020-02-25
九江,118.0,0.0,62.0,0.0,2020-02-25
萍乡,33.0,0.0,16.0,0.0,2020-02-24
赣江新区,1.0,0.0,0.0,0.0,2020-02-24
景德镇,6.0,0.0,3.0,0.0,2020-02-24
吉安,22.0,0.0,13.0,0.0,2020-02-24
鹰潭,18.0,0.0,6.0,0.0,2020-02-24
抚州,72.0,0.0,51.0,0.0,2020-02-24
赣州,76.0,0.0,49.0,1.0,2020-02-24
新余,130.0,0.0,103.0,0.0,2020-02-24
宜春,106.0,0.0,76.0,0.0,2020-02-24
上饶,123.0,0.0,90.0,0.0,2020-02-24
南昌,229.0,0.0,181.0,0.0,2020-02-24
九江,118.0,0.0,57.0,0.0,2020-02-24
赣州,76.0,0.0,47.0,1.0,2020-02-23
上饶,123.0,0.0,88.0,0.0,2020-02-23
新余,130.0,0.0,95.0,0.0,2020-02-23
南昌,229.0,0.0,178.0,0.0,2020-02-23
九江,118.0,0.0,51.0,0.0,2020-02-23
宜春,106.0,0.0,72.0,0.0,2020-02-23
抚州,72.0,0.0,47.0,0.0,2020-02-23
萍乡,33.0,0.0,13.0,0.0,2020-02-23
赣江新区,1.0,0.0,0.0,0.0,2020-02-23
景德镇,6.0,0.0,3.0,0.0,2020-02-23
鹰潭,18.0,0.0,8.0,0.0,2020-02-23
吉安,22.0,0.0,11.0,0.0,2020-02-23
萍乡,33.0,0.0,11.0,0.0,2020-02-22
待明确地区,0.0,0.0,11.0,0.0,2020-02-22
赣江新区,1.0,0.0,0.0,0.0,2020-02-22
景德镇,6.0,0.0,3.0,0.0,2020-02-22
吉安,22.0,0.0,11.0,0.0,2020-02-22
鹰潭,18.0,0.0,4.0,0.0,2020-02-22
抚州,72.0,0.0,46.0,0.0,2020-02-22
赣州,76.0,0.0,40.0,1.0,2020-02-22
新余,130.0,0.0,87.0,0.0,2020-02-22
宜春,106.0,0.0,58.0,0.0,2020-02-22
上饶,123.0,0.0,75.0,0.0,2020-02-22
南昌,229.0,0.0,162.0,0.0,2020-02-22
九江,118.0,0.0,47.0,0.0,2020-02-22
抚州,72.0,0.0,37.0,0.0,2020-02-21
赣江新区,1.0,0.0,0.0,0.0,2020-02-21
景德镇,6.0,0.0,3.0,0.0,2020-02-21
吉安,22.0,0.0,11.0,0.0,2020-02-21
鹰潭,18.0,0.0,4.0,0.0,2020-02-21
萍乡,33.0,0.0,11.0,0.0,2020-02-21
赣州,76.0,0.0,34.0,1.0,2020-02-21
新余,130.0,0.0,80.0,0.0,2020-02-21
宜春,106.0,0.0,53.0,0.0,2020-02-21
上饶,123.0,0.0,64.0,0.0,2020-02-21
九江,118.0,0.0,47.0,0.0,2020-02-21
南昌,229.0,0.0,145.0,0.0,2020-02-21
赣江新区,1.0,0.0,0.0,0.0,2020-02-20
景德镇,6.0,0.0,3.0,0.0,2020-02-20
吉安,22.0,0.0,11.0,0.0,2020-02-20
南昌,229.0,0.0,133.0,0.0,2020-02-20
上饶,123.0,0.0,55.0,0.0,2020-02-20
宜春,106.0,0.0,42.0,0.0,2020-02-20
新余,130.0,0.0,69.0,0.0,2020-02-20
赣州,76.0,0.0,28.0,1.0,2020-02-20
抚州,72.0,0.0,35.0,0.0,2020-02-20
九江,118.0,0.0,44.0,0.0,2020-02-20
萍乡,33.0,0.0,9.0,0.0,2020-02-20
鹰潭,18.0,0.0,4.0,0.0,2020-02-20
抚州,72.0,0.0,29.0,0.0,2020-02-19
赣江新区,1.0,0.0,0.0,0.0,2020-02-19
景德镇,6.0,0.0,3.0,0.0,2020-02-19
吉安,22.0,0.0,11.0,0.0,2020-02-19
鹰潭,18.0,0.0,3.0,0.0,2020-02-19
萍乡,33.0,0.0,7.0,0.0,2020-02-19
赣州,76.0,0.0,24.0,1.0,2020-02-19
宜春,106.0,0.0,33.0,0.0,2020-02-19
上饶,123.0,0.0,47.0,0.0,2020-02-19
九江,118.0,0.0,33.0,0.0,2020-02-19
南昌,230.0,0.0,114.0,0.0,2020-02-19
新余,129.0,0.0,58.0,0.0,2020-02-19
上饶,123.0,0.0,39.0,0.0,2020-02-18
赣州,76.0,0.0,20.0,1.0,2020-02-18
赣江新区,1.0,0.0,0.0,0.0,2020-02-18
南昌,229.0,0.0,95.0,0.0,2020-02-18
新余,129.0,0.0,46.0,0.0,2020-02-18
宜春,106.0,0.0,30.0,0.0,2020-02-18
九江,118.0,0.0,30.0,0.0,2020-02-18
抚州,72.0,0.0,28.0,0.0,2020-02-18
萍乡,33.0,0.0,6.0,0.0,2020-02-18
鹰潭,18.0,0.0,3.0,0.0,2020-02-18
吉安,22.0,0.0,10.0,0.0,2020-02-18
景德镇,6.0,0.0,3.0,0.0,2020-02-18
抚州,72.0,0.0,22.0,0.0,2020-02-17
赣江新区,1.0,0.0,0.0,0.0,2020-02-17
景德镇,6.0,0.0,3.0,0.0,2020-02-17
吉安,21.0,0.0,10.0,0.0,2020-02-17
鹰潭,18.0,0.0,3.0,0.0,2020-02-17
萍乡,33.0,0.0,5.0,0.0,2020-02-17
宜春,106.0,0.0,24.0,0.0,2020-02-17
赣州,76.0,0.0,18.0,1.0,2020-02-17
新余,129.0,0.0,44.0,0.0,2020-02-17
上饶,123.0,0.0,35.0,0.0,2020-02-17
九江,117.0,0.0,22.0,0.0,2020-02-17
南昌,228.0,0.0,89.0,0.0,2020-02-17
鹰潭,18.0,0.0,3.0,0.0,2020-02-16
抚州,72.0,0.0,21.0,0.0,2020-02-16
赣州,76.0,0.0,17.0,1.0,2020-02-16
宜春,104.0,0.0,20.0,0.0,2020-02-16
上饶,123.0,0.0,31.0,0.0,2020-02-16
新余,129.0,0.0,37.0,0.0,2020-02-16
九江,117.0,0.0,22.0,0.0,2020-02-16
南昌,227.0,0.0,75.0,0.0,2020-02-16
景德镇,5.0,0.0,1.0,0.0,2020-02-16
吉安,21.0,0.0,9.0,0.0,2020-02-16
萍乡,32.0,0.0,4.0,0.0,2020-02-16
赣江新区,1.0,0.0,0.0,0.0,2020-02-16
抚州,72.0,0.0,17.0,0.0,2020-02-15
赣江新区,1.0,0.0,0.0,0.0,2020-02-15
吉安,20.0,0.0,7.0,0.0,2020-02-15
鹰潭,18.0,0.0,3.0,0.0,2020-02-15
萍乡,32.0,0.0,4.0,0.0,2020-02-15
景德镇,5.0,0.0,1.0,0.0,2020-02-15
赣州,76.0,0.0,14.0,1.0,2020-02-15
新余,127.0,0.0,34.0,0.0,2020-02-15
九江,115.0,0.0,18.0,0.0,2020-02-15
上饶,123.0,0.0,20.0,0.0,2020-02-15
宜春,102.0,0.0,20.0,0.0,2020-02-15
南昌,222.0,0.0,72.0,0.0,2020-02-15
萍乡,31.0,0.0,2.0,0.0,2020-02-14
赣江新区,1.0,0.0,0.0,0.0,2020-02-14
宜春,101.0,0.0,18.0,0.0,2020-02-14
南昌,217.0,0.0,68.0,0.0,2020-02-14
景德镇,5.0,0.0,1.0,0.0,2020-02-14
九江,114.0,0.0,16.0,0.0,2020-02-14
新余,124.0,0.0,31.0,0.0,2020-02-14
上饶,122.0,0.0,18.0,0.0,2020-02-14
赣州,76.0,0.0,12.0,1.0,2020-02-14
抚州,71.0,0.0,14.0,0.0,2020-02-14
鹰潭,18.0,0.0,2.0,0.0,2020-02-14
吉安,20.0,0.0,5.0,0.0,2020-02-14
南昌,210.0,0.0,61.0,0.0,2020-02-13
上饶,119.0,0.0,17.0,0.0,2020-02-13
九江,109.0,0.0,14.0,0.0,2020-02-13
赣江新区,1.0,0.0,0.0,0.0,2020-02-13
景德镇,5.0,0.0,1.0,0.0,2020-02-13
吉安,20.0,0.0,5.0,0.0,2020-02-13
鹰潭,18.0,0.0,2.0,0.0,2020-02-13
抚州,69.0,0.0,14.0,0.0,2020-02-13
赣州,76.0,0.0,10.0,1.0,2020-02-13
宜春,95.0,0.0,16.0,0.0,2020-02-13
新余,121.0,0.0,28.0,0.0,2020-02-13
萍乡,29.0,0.0,2.0,0.0,2020-02-13
宜春,88.0,0.0,16.0,0.0,2020-02-12
南昌,204.0,0.0,53.0,0.0,2020-02-12
新余,117.0,0.0,26.0,0.0,2020-02-12
上饶,116.0,0.0,15.0,0.0,2020-02-12
九江,105.0,0.0,14.0,0.0,2020-02-12
景德镇,5.0,0.0,1.0,0.0,2020-02-12
赣州,72.0,0.0,8.0,1.0,2020-02-12
抚州,68.0,0.0,11.0,0.0,2020-02-12
萍乡,29.0,0.0,2.0,0.0,2020-02-12
吉安,21.0,0.0,5.0,0.0,2020-02-12
鹰潭,18.0,0.0,1.0,0.0,2020-02-12
赣江新区,1.0,0.0,0.0,0.0,2020-02-12
吉安,19.0,0.0,4.0,0.0,2020-02-11
鹰潭,14.0,0.0,1.0,0.0,2020-02-11
景德镇,5.0,0.0,1.0,0.0,2020-02-11
赣江新区,1.0,0.0,0.0,0.0,2020-02-11
抚州,67.0,0.0,9.0,0.0,2020-02-11
萍乡,26.0,0.0,1.0,0.0,2020-02-11
九江,101.0,0.0,13.0,0.0,2020-02-11
赣州,72.0,0.0,7.0,1.0,2020-02-11
宜春,83.0,0.0,10.0,0.0,2020-02-11
上饶,111.0,0.0,13.0,0.0,2020-02-11
南昌,195.0,0.0,47.0,0.0,2020-02-11
新余,110.0,0.0,22.0,0.0,2020-02-11
抚州,64.0,0.0,9.0,0.0,2020-02-10
赣江新区,1.0,0.0,0.0,0.0,2020-02-10
景德镇,5.0,0.0,1.0,0.0,2020-02-10
吉安,18.0,0.0,2.0,0.0,2020-02-10
萍乡,25.0,0.0,1.0,0.0,2020-02-10
鹰潭,12.0,0.0,1.0,0.0,2020-02-10
赣州,71.0,0.0,6.0,1.0,2020-02-10
九江,101.0,0.0,7.0,0.0,2020-02-10
上饶,103.0,0.0,12.0,0.0,2020-02-10
新余,105.0,0.0,18.0,0.0,2020-02-10
南昌,189.0,0.0,38.0,0.0,2020-02-10
宜春,77.0,0.0,10.0,0.0,2020-02-10
抚州,63.0,0.0,7.0,0.0,2020-02-09
景德镇,5.0,0.0,1.0,0.0,2020-02-09
鹰潭,11.0,0.0,1.0,0.0,2020-02-09
吉安,17.0,0.0,1.0,0.0,2020-02-09
萍乡,24.0,0.0,1.0,0.0,2020-02-09
上饶,98.0,0.0,7.0,0.0,2020-02-09
赣州,69.0,0.0,2.0,0.0,2020-02-09
南昌,179.0,0.0,27.0,0.0,2020-02-09
新余,100.0,0.0,13.0,0.0,2020-02-09
九江,100.0,0.0,7.0,0.0,2020-02-09
宜春,74.0,0.0,6.0,0.0,2020-02-09
景德镇,4.0,0.0,1.0,0.0,2020-02-08
鹰潭,11.0,0.0,0.0,0.0,2020-02-08
吉安,17.0,0.0,1.0,0.0,2020-02-08
萍乡,24.0,0.0,1.0,0.0,2020-02-08
抚州,59.0,0.0,7.0,0.0,2020-02-08
赣州,64.0,0.0,2.0,0.0,2020-02-08
宜春,67.0,0.0,5.0,0.0,2020-02-08
新余,95.0,0.0,8.0,0.0,2020-02-08
九江,97.0,0.0,5.0,0.0,2020-02-08
南昌,168.0,0.0,20.0,0.0,2020-02-08
上饶,92.0,0.0,5.0,0.0,2020-02-08
抚州,56.0,0.0,7.0,0.0,2020-02-07
景德镇,4.0,0.0,1.0,0.0,2020-02-07
鹰潭,10.0,0.0,0.0,0.0,2020-02-07
吉安,16.0,0.0,1.0,0.0,2020-02-07
萍乡,24.0,0.0,1.0,0.0,2020-02-07
南昌,162.0,0.0,14.0,0.0,2020-02-07
赣州,59.0,0.0,2.0,0.0,2020-02-07
新余,87.0,0.0,5.0,0.0,2020-02-07
九江,95.0,0.0,5.0,0.0,2020-02-07
宜春,62.0,0.0,4.0,0.0,2020-02-07
上饶,86.0,0.0,5.0,0.0,2020-02-07
上饶,78.0,0.0,5.0,0.0,2020-02-06
景德镇,4.0,0.0,1.0,0.0,2020-02-06
鹰潭,9.0,0.0,0.0,0.0,2020-02-06
吉安,15.0,0.0,1.0,0.0,2020-02-06
萍乡,23.0,0.0,1.0,0.0,2020-02-06
抚州,46.0,0.0,5.0,0.0,2020-02-06
赣州,52.0,0.0,2.0,0.0,2020-02-06
宜春,54.0,0.0,3.0,0.0,2020-02-06
新余,78.0,0.0,5.0,0.0,2020-02-06
九江,92.0,0.0,4.0,0.0,2020-02-06
南昌,149.0,0.0,10.0,0.0,2020-02-06
景德镇,4.0,0.0,1.0,0.0,2020-02-05
鹰潭,9.0,0.0,0.0,0.0,2020-02-05
